CID,DRKG_ID,CanonicalSMILES,P_NP
135413516,,CC1=NC(=C(C(=O)N1)C#N)NCC2=CN=CC=C2,1
12133267,,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C,1
87457930,,CCCNC(CC1=C2CC(=O)NC2=CC=C1)NCCC,1
941731,,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,1
21907,,CN1C(CCC1=O)C2=CN=CC=C2,1
12883723,,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C(=C2)OC)OC)OC,1
667431,,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,1
667436,,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O,1
1150508,,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,1
157716,,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,1
23200357,,C1CCN(CC1)C2=NC(=N)N(C=C2)O,1
28744425,,C1=CC(=CC=C1C(CCC(=O)O)N)Cl,1
6604410,,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O,1
124301665,,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O,1
2201750,,CCN(CC)C(C)C(=O)C1=CC=CC=C1,1
76967121,,CC(C1=CC=C(C=C1)C2=CC(=CC=C2)F)C(=O)O,1
7059523,,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,1
7036944,,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,1
181817,,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,1
12049214,,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,1
5353830,,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],1
6102288,,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,1
14046118,,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O,1
95520922,,CC(C)NCC(C1=CC=C(C=C1)NC(=O)C)O,1
667687,,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C,1
184820,,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,1
688569,,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O,1
12325868,,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,1
9795623,,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,1
102204343,,CCCN(CCC)C(=O)CC1=C(N=C2N1C=C(C=C2)C)C3=CC=C(C=C3)C,1
637577,,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,1
941699,,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,1
204665,,CC(C)NCC(COC1=CC=CC=C1CC=C)O,1
49868370,,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,1
158617,,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,1
40557614,,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,1
40488894,,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,1
13303869,,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,1
969465,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,1
10892731,,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O,1
117686,,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)O,1
3054,,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,1
13019150,,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-],1
6604311,,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC,1
25024027,,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,1
37029903,,CCN1CC(C(=O)C2=C1N=C(C=C2)C)C(=O)O,1
25273563,,CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,1
1398735,,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,1
1548885,,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,1
10452119,,CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,1
25273604,,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)CC)OC,1
98049822,,C1=CSC(=C1)C(=O)C2C3=C(C=CC(=C3)Cl)N(C2=O)C(=O)N,1
70499657,,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC(=N3)C=CC(=O)O,1
35020499,,CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,1
157702,,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,1
92954503,,CC(C(=O)C1=CC=C(C=C1)Cl)NC(C)(C)C,1
155083,,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,1
4923,,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl,1
13654780,,CC1=C(C=C(N=C1)CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,1
203365,,CC(C(C1=CC=CC=C1)O)NCCC(=O)C2=CC(=CC=C2)OC,1
455661,,C1CC(OC1CO)N2C=CC(=NC2=O)N,1
3032576,,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,1
141092574,,CC(C)(C)NCC(C1=CC(=C(C=C1)O)C(=O)O)O,1
21149973,,CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,1
6604414,,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,1
5378825,,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],1
3246592,,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,1
3753690,,C1CN(CCN1CCCC2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,1
6604364,,C1CCC2(CC1)OCC(O2)CN=C(N)N,1
24867300,,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,1
643985,,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,1
40578307,,CC(CC1=CC(=CC=C1)OC)N,1
3040629,,COC(=O)C(C1CCCCN1)C2=CC=CC=C2,1
28125495,,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO,1
637552,,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,1
7048775,,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,1
6604496,,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,1
6604024,,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C,1
3000516,,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,1
667542,,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C,1
60774,,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2,1
131241118,,C1C2N(C1=O)C(C(=CCO)O2)C(=O)O,1
42052045,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,1
22816873,,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=CCS3)C(=O)O,1
449215,,C1C(C(=O)NO1)N,1
53084,,CC1=C(C(=CC=C1)C)NC(=O)NCCCNC(C)C,1
40467070,,C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,1
154315,,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,1
54670391,,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,1
11354816,,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,1
85738566,,C1=COC(=C1)CNC2=C(C(=CC(=C2)Cl)S(=O)(=O)N)C(=O)O,1
40467218,,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,1
3246659,,CC(C)(C)NCC(C1=NC(=C(C=C1)O)CO)O,1
13216871,,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O,1
122173003,,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(=O)O,1
137244778,,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,1
124250141,,CC(C)OC(=O)OC(C)OC(=O)C1=C(CSC2N1C(=O)C2NC(=O)C(=NOC)C3=CSC(=N3)N)COC,1
40479665,,C1C(OC2=CC=CC=C2O1)CN=C(N)N,1
3246596,,C1CCNC(C1)C(C2=CC(=C(C=C2)O)O)O,1
25271693,,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,1
40459146,,CCN1CCC(C1)CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,1
10105816,,C1=C(C(=N)N=C2N1C3C(O2)C(C(O3)CO)O)F,1
92402343,,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O,1
9943636,,CC#CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,0
124489973,,C1CC(C(=O)N2C(CCCN2C1)C(=O)O)NC(CCC3=CC=CC=C3)C(=O)O,0
12784852,,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O,0
6604435,,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,0
57168203,,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,0
133688799,,CC(C(=O)N1CC2=CC(=C(C=C2CC1C(=O)O)OC)OC)NC(CCC3=CC=CC=C3)C(=O)O,0
7018315,,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)C,0
42066925,,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C,0
56842327,,CC1C(C(=O)N1S(=O)(=O)O)NC(=O)C(=NOC(C)(C)C(=O)O)C2=CSC(=N2)N,0
124919990,,CN1C(=NC(=O)C(=O)N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O,0
124303415,,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,0
40488557,,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C,0
124866486,,CC1=C(SC(=N1)SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O)CC(=O)O,0
71729966,,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,0
6093393,,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C,0
6603779,,CC(C[N+](C)(C)C)OC(=O)N,0
98044891,,CCCC[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C,0
439756,,CC(=O)OC(CC(=O)O)C[N+](C)(C)C,0
6914284,,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)O,0
16413919,,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,0
92144415,,CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C,0
76963540,,C[N+]1(CCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C,0
3246130,,C[N+]1(CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC)C,0
968909,,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,1
102019668,,CC1=NC=C(C=C1)C2=C(C=C(C=[N+]2[O-])Cl)C3=CC=C(C=C3)S(=O)(=O)C,1
1548995,,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,1
68700,,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,1
57021622,,CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C,1
688483,,COC1=CC=CC=C1OCC(COC(=O)N)O,1
92974239,,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC3=CC=CC=C3C=C2,1
207838,,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,1
131706004,,CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)N(CC)CC,1
14603751,,CC1=CN(C(=O)N=C1N)C2C=CC(O2)CO,1
60147,,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,1
6540815,,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,1
76960763,,CC(C1=CC=C(C=C1)C2CCCC(=NO)C2)C(=O)O,1
13556944,,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=C(C=C2)Cl)Cl,1
51418481,,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O,1
445900,,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2,1
40466945,,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,1
76961509,,CCCC(CCC)CCCC1COCCN1CCO,1
14205575,,CCNCC(C)C1=CC(=CC=C1)C(F)(F)F,1
134043,,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,1
13307251,,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O,1
198082,,CC(C)NCC(COC1=CC=CC=C1OCC=C)O,1
54681545,,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,1
63015,,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O,1
133688102,,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O,1
9900337,,CC1CC(=O)NN=C1C2=CC=C(C=C2)NN=C(C#N)C#N,1
6093398,,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC,1
688095,,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,1
146034,,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],1
6604558,,CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,1
470072,,CCC(CO)NCCNC(CC)CO,1
153888351,,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC(=C2)C3CCN(CC3)C,1
28125490,,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,1
76958837,,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CCCNCC(C3=CC(=CC(=C3)O)O)O,1
13841527,,C1=CC(=CC=C1CC(P(=O)(O)O)P(=O)(O)O)Cl,0
125181146,,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N,0
70017045,,CC1CCCCC1(C2=CC=CS2)N3CCCCC3,1
25322826,,CC(CC1=CC=CC=C1)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C,1
60561,,CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,1
51927593,,CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)OC(=O)C)O4)C)OC)O,1
201445,,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C,1
6603696,,CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N,1
92136292,,CCCN(CCC)C1CC2=CC=CC3=CC(=CC(=C23)C1)O,1
76963426,,COC1(C(C1(F)Cl)(F)F)F,1
76956769,,CC1C(=O)N(C(=O)O1)CC=C,1
13273022,,CNCC1CN(C(=O)O1)C2=CC=C(C=C2)OCC3=CC(=CC=C3)Cl,1
69889526,,COC1=CC=CC2=C1CC(CO2)CCCNCCCCN3C(=O)CC4(CCCC4)CC3=O,1
76966688,,C1CC2(CCC(=O)NC2=O)C3=CC=CC=C3C1=O,1
76972180,,CC(CC#N)N(C)CC(=O)N(C)C1=C(C=C(C=C1)Cl)C(=O)C2=CC=CC=C2F,1
20055421,,CCC1CN(CCC1(C2=CC=CC=C2)OC(=O)CC)C,1
3041256,,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,1
76971674,,CNS(=O)(=O)C1=C(C=C(C(=C1)C(=O)NCC2CCCN2CC=C)OC)N,1
34174370,,CC(CC1=CC=CC=C1)NC(C#N)C2=CC=CC=C2,1
3055076,,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC,1
76962710,,CC(C)CCOC(CN1CCCC1)C2=CC=CC=C2,1
3246272,,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)[O-],1
124399903,,CN(C1=C(C=C(C=C1)Cl)C(=O)C2=CC=CC=C2)C(=O)CNC(=O)C(CCCCN)N,1
91826974,,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CC4COC5=CC=CC=C5O4,1
667420,,C1CC2CN(CCN2C1)CCCC(=O)C3=CC=C(C=C3)F,1
6328465,,C1CN(CCC1N2CCNC2=O)CCC3COC4=CC=CC=C4O3,1
45115739,,C1CN2CCNCC2C3=CC=CC=C31,1
18646247,,COCC1CN(C(=O)O1)C2=CC=C(C=C2)OCCC(C(F)(F)F)O,1
76963264,,CCN(CC)C(=O)C1CN2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC,1
6602321,,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,1
90840334,,CCOC(=O)CC(CC(C=CC1=C(C2=CC=CC=C2OC13CCCC3)C4=CC=C(C=C4)F)O)O,1
6604719,,C1CCC2(C1)CC(=O)N(C(=O)C2)CCNCC3COC4=CC=CC=C4O3,1
5315463,,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,1
198236,,C1CN2CC3=C(CC2CN1CCCC(=O)C4=CC=C(C=C4)F)C5=CC=CC=C5N3,1
92215527,,CC(=O)NCCCC(C(=O)O)NC(=O)C,1
76966302,,CCC12CCN(C(C1(C)C)CC3=C2C=C(C=C3)O)CC4(CC4)O,1
735997,,CC(C)C(C(=O)NC(=O)N)Br,1
76962271,,C1C(C(=O)NC1=O)C2=CC(=CC=C2)Br,1
135415611,,C1=NC2=C(N1CCC(CO)O)N=C(NC2=O)N,1
3246096,,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,1
688387,,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,1
76970127,,CCCCC(CC)CNC(=O)CC(C)O,1
165656,,CC(C(C1=CC=CC=C1)O)NCCN2C=NC3=C2C(=O)N(C(=O)N3C)C,1
38988324,,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)OC(=O)N(C)C)C3=CC=CC=C3,1
230921,,CC1(C2CCC1(C(=O)C2)C)C,1
76959959,,CCCCSC1=CC=C(C=C1)C(C2=CC=CC=C2)SCCN(C)C,1
25134182,,CCC(C)C(CC)C(=O)NC(=O)N,1
12494781,,CN1C(=O)CN(C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3)C(=O)N,1
76971837,,C#CC(C1=CC=CC=C1)OC(=O)N,1
76965311,,C1CN(C1C(=O)O)C23CC4CC(C2)CC(C4)C3,1
76967351,,C1CN(CC(=O)N1)C(=O)CN2CC(CC2=O)C3=CC=C(C=C3)Cl,1
92328084,,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O,1
92167448,,CC(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,1
40467115,,CC(CC(C)(C)O)OC(C(Cl)(Cl)Cl)O,1
6603760,,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,1
13530421,,CC(C)NC1C2CCC(C1(C3=CC(=C(C=C3)Cl)Cl)O)CC2,1
53466230,,CC(C)C(C1CCCCC1)O,1
24835268,,COCC1CN(C(=O)O1)C2=CC=C(C=C2)OCC3=CC(=CC=C3)C#N,1
57417223,,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCC#N)O)F,1
12765746,,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl,1
10026342,,CNC(=O)CCN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,1
129359796,,CCC12CCN(C(C1(C)C)CC3=C2C=C(C=C3)O)CC4CCC4,1
667472,,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C,1
10016044,,CC1C2CC3=C(C1(CCN2CC4CC4)C)C=C(C=C3)O,1
76965255,,CN(C)C1CCC2=C(C1)C3=CC=CC=C3N2,1
92440116,,C1C(C1C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C4=CC=NC=C4,1
98050708,,C1C2C1(C(=O)NC2=O)C3=CC=C(C=C3)Cl,1
76958053,,C1CN=C(N1)C(C2=CC=C(C=C2)Cl)(C3=CC=CC=N3)O,1
23872158,,C1CN2C(CN=C2N1)C3=CC=CC=C3,1
12096293,,C1CCNC(C1)C2COC(O2)(C3=CC=CC=C3)C4=CC=CC=C4,1
76959544,,CCCCOCC(CN1C(=O)C(C(=O)N(C1=O)CC(COCCCC)OC(=O)N)(CC)C2=CC=CC=C2)OC(=O)N,1
76967145,,CC1(CCN(C1)C)CN2C3=CC=CC=C3SC4=CC=CC=C42,1
65682,,CC(CC1=CC=CC=C1)N(C)C,1
54488315,,C1CC(=O)N2C1NC(=O)C2,1
76959250,,CCCCCCCCCC1(OCC(O1)COC(=O)N)C,1
6337640,,CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24,1
28248394,,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,1
10334821,,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,1
70687287,,CCC(=O)N(C1CCCC1N(C)C)C2=CC(=C(C=C2)Cl)Cl,1
5895404,,CCC(=CC)C(=O)NC(=O)N,1
76960080,,CC1=NC=CN1C(C)C2=CC=CC=C2,1
10358184,,CN(C)CCC=C1C2=C(C=C(C=C2)Cl)NCC3=CC=CC=C31,1
29919954,,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC(=C(C(=C3)OC)OC)OC)O,1
98070857,,CCN(CC)C(=O)C1C2CC(C1C(=O)N(CC)CC)C=C2,1
7059516,,C(C(OC(F)F)(F)F)(F)Cl,1
92976950,,CC1C(=O)NC2(O1)CCCCC2OC3=CC(=CC=C3)Cl,1
76960152,,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)C(=O)C)OC,1
135564965,,CCN=C1NC2=C(C=C(C=C2)Cl)C(S1)C3=CC=CC=C3,1
76956927,,CCOC1C2=CC=CC=C2C(=O)N(C3=CC=CC=C13)C,1
57324746,,CCC(C=CCl)(C#C)O,1
76959585,,CCCCNCC1COC2=C(O1)C(=CC=C2)OCC,1
38988386,,CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F,1
135564604,,CCN=C1NC2=C(C=C(C=C2)Cl)C(O1)(C)C3=CC=CC=C3,1
441341,,CCC(C(=O)N)N1CCCC1=O,1
76957799,,C1CN(CCN1CCOCCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,1
56676249,,CCC1(OCC(O1)C2CCCCN2)C3=CC=CC=C3,1
3246520,,CCC1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)CN(C)C,1
9978608,,CCCCOCC(CN1C(=O)C(C(=O)NC1=O)(CC)C2=CC=CC=C2)OC(=O)N,1
13115128,,CN1CCC(C(C1)COC2=CC=C(C=C2)OC)C3=CC=CC=C3,1
76960268,,CCC(C1=CC=CC=C1)C(=O)OCCN2CCOC(C2C)C3=CC=CC=C3,1
76960639,,CCNC1C2CCC(C2)C1C3=CC=CC=C3,1
93535490,,C1CNC(C2=C3CC=CC=C3N=C21)CC4=CC=CC=C4,1
92136242,,CCC1C(=O)NC(=O)C1(C)C2=CC=CC=C2,1
10750231,,CC1C(OCC(=O)N1)C2=CC=CC=C2,1
135565199,,CCN=C1NC(=O)C(O1)C2=CC=CC=C2,1
76959379,,CC(C)(CC(C)(C1=CC=C(C=C1)Cl)O)O,1
38988172,,CC(C)(C)NCC(C1=CC=CC=C1F)O,1
68486516,,CS(=O)(=O)C1=CC=C(C=C1)C(C(CF)NC(=O)C(Cl)Cl)O,1
76968493,,COC1=C(C=C(C=C1)S(=O)(=O)N)C(=O)NCC2CCCN2CC3=CC=C(C=C3)F,1
40467179,,C1COC2(N1CC(=O)N(C3=C2C=C(C=C3)Cl)CCO)C4=CC=CC=C4F,1
76961370,,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3F,1
14305206,,CCOC(=O)C1=CN=CN1C(C)C2=CC=C(C=C2)F,1
76966633,,C1CN(CC2=C1N(C3=C2C=C(C=C3)F)C4=CC=C(C=C4)F)CCCC(C5=CC=C(C=C5)F)O,1
441029,,CC1C(O1)P(=O)(O)O,1
76955871,,C1COC(=O)C1C2(CCN(CC2)CCCN3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl)O,1
76969780,,CCC12CCN(C(C1(C)C)CC3=C2C=C(C=C3)O)CC4CC4,1
73426,,CN1CCC2=CC(=C(C3=C2C1CC34C=CC(=O)C=C4)O)OC,1
4369439,,C(C(F)(F)F)(Cl)Br,1
37888387,,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Br)C4=CC=CC=C4F,1
76961485,,CCCCCC(C(C1=CC=CC=C1)(C2=CC=CC=C2)O)N,1
6931188,,CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O,1
1712084,,CC(C)(CO)C(C(=O)NCCCC(=O)O)O,1
